상호명,상권업종소분류명,시도명,시군구명,위도,경도
벼레별씨,카페,제주특별자치도,서귀포시,33.22671165,126.2987672
서사로21길,카페,제주특별자치도,제주시,33.49867366,126.5211483
컴포즈커피제주,카페,제주특별자치도,제주시,33.48135368,126.4829087
쉬리니케이크,카페,제주특별자치도,제주시,33.43848048,126.3281898
요람,카페,제주특별자치도,서귀포시,33.25324406,126.5830796
바이더씨,카페,제주특별자치도,서귀포시,33.39895146,126.9046548
빽다방제주제원점,카페,제주특별자치도,제주시,33.48719743,126.4897818
알포인트커피,카페,제주특별자치도,제주시,33.43482988,126.3233682
팀블로우,카페,제주특별자치도,제주시,33.46087918,126.3107206
먹쿠슬낭,카페,제주특별자치도,제주시,33.49805017,126.5070007
정원이있는마네,카페,제주특별자치도,서귀포시,33.22592159,126.2993636
월정무인카페,카페,제주특별자치도,제주시,33.55577138,126.801234
이호캔들어바웃제주,카페,제주특별자치도,제주시,33.50271811,126.4568565
팥,카페,제주특별자치도,제주시,33.44189206,126.2963204
카페캄,카페,제주특별자치도,서귀포시,33.24634352,126.5612225
루씨쏜갤러리스튜디오,카페,제주특별자치도,서귀포시,33.24128534,126.5930399
숨비아일랜드,카페,제주특별자치도,서귀포시,33.33918044,126.855458
아리수다방,카페,제주특별자치도,서귀포시,33.2242407,126.25223
겔러리앤감자,카페,제주특별자치도,서귀포시,33.25171649,126.3405251
자상한하루,카페,제주특별자치도,서귀포시,33.3067442,126.7688787
리코마망,카페,제주특별자치도,제주시,33.48301998,126.4697185
공육사노트,카페,제주특별자치도,제주시,33.41133266,126.2598975
메가엠지씨커피제주연동점,카페,제주특별자치도,제주시,33.47871352,126.4876152
만나요만나,카페,제주특별자치도,제주시,33.54030555,126.6689587
인더그린,카페,제주특별자치도,제주시,33.47294486,126.4858095
가배두커피,카페,제주특별자치도,제주시,33.48956134,126.5242113
제주여기쯤,카페,제주특별자치도,제주시,33.47282338,126.7845762
모모제이,카페,제주특별자치도,제주시,33.47612009,126.5487283
인디고,카페,제주특별자치도,제주시,33.46639837,126.3340846
서광마을기업웨스트힐라운지,카페,제주특별자치도,서귀포시,33.3001285,126.3196001
스타다방,카페,제주특별자치도,서귀포시,33.22239305,126.2553459
젤마씨,카페,제주특별자치도,제주시,33.48759895,126.4673557
메가엠지씨커피제주표선점,카페,제주특별자치도,서귀포시,33.32624113,126.8331182
보호,카페,제주특별자치도,제주시,33.40708986,126.2529891
에이바우트커피삼무공원점,카페,제주특별자치도,제주시,33.49037149,126.4898923
로바인,카페,제주특별자치도,제주시,33.53020414,126.5921976
카페이에르바,카페,제주특별자치도,제주시,33.52753918,126.6188533
호텔리어스커피,카페,제주특별자치도,서귀포시,33.25585111,126.4154741
제주의온도,카페,제주특별자치도,제주시,33.429794,126.4088269
표선모르,카페,제주특별자치도,서귀포시,33.32486079,126.8324872
메가엠지씨커피제주아라점,카페,제주특별자치도,제주시,33.47331281,126.545354
커피밸런스,카페,제주특별자치도,제주시,33.45140598,126.5764765
카페50번길,카페,제주특별자치도,서귀포시,33.26824323,126.5900277
수까페테라스,카페,제주특별자치도,제주시,33.42000578,126.2689949
오젠,카페,제주특별자치도,서귀포시,33.21358701,126.2929082
아라아라,카페,제주특별자치도,제주시,33.47157007,126.5520545
모들모들,카페,제주특별자치도,제주시,33.51974572,126.5840768
가비,카페,제주특별자치도,제주시,33.51121186,126.5393977
카페루시아,카페,제주특별자치도,서귀포시,33.23497681,126.3636748
메가엠지씨커피제주,카페,제주특별자치도,서귀포시,33.27846132,126.7171708
양군의케익한접시,카페,제주특별자치도,제주시,33.5210077,126.5813259
작가의집BYTALKINCOFFEE토크인커피,카페,제주특별자치도,서귀포시,33.23832377,126.2875377
무운,카페,제주특별자치도,서귀포시,33.24764674,126.2844469
와플반트,카페,제주특별자치도,제주시,33.50197589,126.5432778
애월기록,카페,제주특별자치도,제주시,33.47836168,126.3918319
커피주의보,카페,제주특별자치도,제주시,33.49276007,126.5379997
돌담너머당근,카페,제주특별자치도,제주시,33.53647704,126.8382707
홉히,카페,제주특별자치도,서귀포시,33.23653598,126.5087524
커피존코-챠스키,카페,제주특별자치도,제주시,33.4890576,126.5340058
와이에스와이에스,카페,제주특별자치도,서귀포시,33.25246965,126.5753784
굴무기낭,카페,제주특별자치도,제주시,33.43311456,126.3279193
카페결,카페,제주특별자치도,제주시,33.51267361,126.9566135
곶자왈카페,카페,제주특별자치도,서귀포시,33.28516022,126.3530804
인스밀,카페,제주특별자치도,서귀포시,33.23848105,126.2292343
블리오,카페,제주특별자치도,제주시,33.49969313,126.5283744
가보카,카페,제주특별자치도,제주시,33.31731048,126.2653108
헛간;더반스위트,카페,제주특별자치도,제주시,33.48420112,126.7462006
김녕어촌계해녀삼춘,카페,제주특별자치도,제주시,33.55818326,126.740417
로드33,카페,제주특별자치도,제주시,33.48662438,126.4973708
카페토르토니,카페,제주특별자치도,제주시,33.47492948,126.5436672
커피스탬프,카페,제주특별자치도,제주시,33.48773668,126.540017
베라벨거,카페,제주특별자치도,서귀포시,33.25088872,126.5615002
제주트립티,카페,제주특별자치도,제주시,33.46468205,126.5138161
고찌가게,카페,제주특별자치도,제주시,33.49814172,126.5353561
레몬일레븐,카페,제주특별자치도,서귀포시,33.30787578,126.7762849
여우별,카페,제주특별자치도,제주시,33.50104973,126.5200806
카페클라츠,카페,제주특별자치도,제주시,33.49122936,126.5385351
동명정류장,카페,제주특별자치도,제주시,33.39713419,126.2662306
낭낭,카페,제주특별자치도,서귀포시,33.2654192,126.3038028
핑크헨젤,카페,제주특별자치도,제주시,33.46283857,126.3096294
나인브로스커피,카페,제주특별자치도,서귀포시,33.26627498,126.2599643
다인,카페,제주특별자치도,제주시,33.51173602,126.5183856
마로니에미니골프카페,카페,제주특별자치도,서귀포시,33.29614267,126.6252846
아방의차,카페,제주특별자치도,제주시,33.48446271,126.7462644
개인주의자,카페,제주특별자치도,제주시,33.52676568,126.8858053
코데인커피로스터스디벨로퍼,카페,제주특별자치도,서귀포시,33.23508262,126.2962757
오라단비네커피,카페,제주특별자치도,제주시,33.49434846,126.5148232
한스,카페,제주특별자치도,제주시,33.508385,126.4704894
발리휴게실,카페,제주특별자치도,제주시,33.38939,126.2497228
드라이어드,카페,제주특별자치도,제주시,33.45723982,126.7723633
토토네,카페,제주특별자치도,제주시,33.48937103,126.4106928
라쁠라주,카페,제주특별자치도,제주시,33.51980925,126.4944987
마마롱,카페,제주특별자치도,제주시,33.45215027,126.4391779
벨진밧,카페,제주특별자치도,서귀포시,33.27027384,126.2791856
카페베네이도일동점,카페,제주특별자치도,제주시,33.5064892,126.5255071
커피곰여행자,카페,제주특별자치도,제주시,33.51844197,126.8837173
레아드레스앤카페,카페,제주특별자치도,제주시,33.47439606,126.4835524
귤한편,카페,제주특별자치도,서귀포시,33.2862203,126.5923484
오스모시스,카페,제주특별자치도,제주시,33.54074061,126.8307799
문부로25,카페,제주특별자치도,서귀포시,33.25221909,126.5706794
김녕떠오르길,카페,제주특별자치도,제주시,33.55784544,126.7470838
플랜타,카페,제주특별자치도,제주시,33.50047322,126.5465465
미띠뽀티하우스,카페,제주특별자치도,서귀포시,33.25020737,126.5094378
에곤,카페,제주특별자치도,서귀포시,33.43991251,126.9182034
라조컴컴제주점,카페,제주특별자치도,제주시,33.40138013,126.2510494
이미경;신설동커피,카페,제주특별자치도,제주시,33.49626472,126.5495492
선셋커피스탠드,카페,제주특별자치도,제주시,33.51683367,126.5170119
더핍스시즌,카페,제주특별자치도,제주시,33.3480885,126.3575248
달에사는고래,카페,제주특별자치도,제주시,33.43519874,126.4270065
스마일러,카페,제주특별자치도,제주시,33.46994816,126.4158481
연주다방,카페,제주특별자치도,제주시,33.50146865,126.5142132
단정한까페,카페,제주특별자치도,제주시,33.49681116,126.5291971
컴포즈커피제주아라점,카페,제주특별자치도,제주시,33.47598014,126.5449742
아마니타,카페,제주특별자치도,서귀포시,33.32693337,126.831624
여누카페,카페,제주특별자치도,제주시,33.43220712,126.673671
조금만천천히,카페,제주특별자치도,제주시,33.53543971,126.6346662
카페희상,카페,제주특별자치도,서귀포시,33.32994456,126.8382237
주파수,카페,제주특별자치도,제주시,33.49747754,126.536156
밀팟제주,카페,제주특별자치도,제주시,33.4841641,126.5298035
파랑카페,카페,제주특별자치도,제주시,33.42311002,126.4043994
카페아오오,카페,제주특별자치도,서귀포시,33.37908537,126.879959
블루샥제주,카페,제주특별자치도,제주시,33.49204828,126.5357115
돌이삼구,카페,제주특별자치도,서귀포시,33.32525717,126.8322394
위드유,카페,제주특별자치도,제주시,33.47263364,126.4868549
하를,카페,제주특별자치도,서귀포시,33.26633398,126.5989986
바람의향기가전해주는하루는..,카페,제주특별자치도,제주시,33.51208981,126.5306965
클레망스,카페,제주특별자치도,제주시,33.48794558,126.5380037
커뮤니티라운지,카페,제주특별자치도,제주시,33.51280204,126.5283141
에이바우트커피삼화점,카페,제주특별자치도,제주시,33.51541531,126.5726667
더벤티커피고성교차로점,카페,제주특별자치도,서귀포시,33.44710404,126.9132923
카페서연의집,카페,제주특별자치도,서귀포시,33.26943387,126.6555698
엠소마앤엠단테성산점,카페,제주특별자치도,서귀포시,33.46029584,126.9294465
카페단단,카페,제주특별자치도,제주시,33.51258704,126.5216206
Cafe오름Jeju,카페,제주특별자치도,서귀포시,33.3723336,126.855833
깅코,카페,제주특별자치도,제주시,33.49083503,126.4886091
더벤티제주외도점,카페,제주특별자치도,제주시,33.49123045,126.4304362
카페인,카페,제주특별자치도,서귀포시,33.32712847,126.8359305
개스토랑,카페,제주특별자치도,제주시,33.49844318,126.5129064
꽃썸,카페,제주특별자치도,서귀포시,33.30973327,126.3401531
베메로,카페,제주특별자치도,서귀포시,33.24969259,126.4115555
공차제주아라점,카페,제주특별자치도,제주시,33.47305119,126.5453123
메가엠지씨커피제주,카페,제주특별자치도,제주시,33.49160934,126.5929381
더콘월티룸,카페,제주특별자치도,서귀포시,33.25911063,126.2789661
모슬포3호텔커피숍,카페,제주특별자치도,서귀포시,33.21773889,126.2505369
카페베네제주점,카페,제주특별자치도,제주시,33.48244013,126.481837
망고홀릭,카페,제주특별자치도,제주시,33.49441249,126.902581
현애원/카페이스틀리,카페,제주특별자치도,서귀포시,33.45607156,126.9084
그리트커피,카페,제주특별자치도,제주시,33.47518432,126.5492495
토르토니,카페,제주특별자치도,서귀포시,33.25190553,126.5609264
러움,카페,제주특별자치도,제주시,33.51590767,126.9494863
로빙화,카페,제주특별자치도,서귀포시,33.27512507,126.7092599
